datetime,close,high,low,open,volume,netflow_total,whale_ratio,outflow_total,outflow_mean,outflow_mean_ma7,outflow_top10,SMA_10,SMA_20,SMA_50,returns,returns_lag1,BBM_20_2.0_MA,BBM_20_2.0_Upper,BBM_20_2.0_Lower,RSI_14,MA_Crossover_10_50,miner_outflow_lag1,whale_ratio_lag1,target
2024-05-24 17:00:00,68899.18866871,68929.67608704,68373.55711744,68374.48226158,2081.3390670933695,-126.72344807000002,0.9838355,10.81584857,0.00354502,0.00317536,8.2421758,67721.411314866,67663.6788387405,68468.8386751496,0.007534843884279718,0.0009504187736788516,67663.6788387405,68658.95379067323,66668.40388680776,62.83167555869334,0,6.25065427,0.97603922,1
2024-05-24 18:00:00,68958.49459144,69180.35879488,68825.11690317,68918.43159051,2188.5025645648816,-131.37873995999996,0.99608989,4.85866042,0.00122138,0.00329362,2.04949076,67900.90102839199,67728.51937742201,68443.5201035576,0.0008607637314157479,0.007534843884279718,67728.51937742201,68879.96478819355,66577.07396665047,63.42214093198927,0,10.81584857,0.9838355,1
2024-05-24 19:00:00,69133.10945875,69272.0561824,68734.91314888,68953.198994,2137.666908186674,-60.49176029999995,0.94882802,2.14155201,0.00113731,0.00336851,0.88761098,68079.09231131201,67787.5653557005,68428.8921351856,0.0025321734232242044,0.0008607637314157479,67787.5653557005,69097.5104957624,66477.6202156386,65.17628163867836,0,4.85866042,0.99608989,0
2024-05-24 20:00:00,68836.88278363,69224.78436469,68835.1098795,69145.63813261,793.0099970856357,-454.66688704,0.96891278,6.00826769,0.0019208,0.00344796,4.12316421,68227.616470838,67837.73921462051,68413.8860845874,-0.004284874171568198,0.0025321734232242044,67837.73921462051,69229.39931347762,66446.0791157634,59.925928160556246,0,2.14155201,0.94882802,1
2024-05-24 21:00:00,68868.98082434,69009.05772298,67931.59357783,68834.96736486,832.5226518133704,-81.36725566000001,0.99480454,1.09267729,0.00065312,0.00245853,0.45562092,68380.013637794,67894.9183271735,68398.5204028548,0.00046629131668973756,-0.004284874171568198,67894.9183271735,69359.22053323692,66430.61612111007,60.29912510857874,0,6.00826769,0.96891278,0
2024-05-24 22:00:00,68777.84831774,68870.14300367,68664.57587133,68868.17778233,416.2987907704334,397.33323165,0.99821682,4.72676317,0.00440518,0.00240165,2.81814554,68507.251089216,67935.0597809245,68385.870922619,-0.0013232736350846652,0.00046629131668973756,67935.0597809245,69451.68914626596,66418.43041558303,58.62968199428854,1,1.09267729,0.99480454,0
2024-05-24 23:00:00,68550.10455646,68780.22444579,68507.38280398,68779.69778273,353.5849878602612,-199.98191916,0.98915084,2.5577735,0.00224563,0.00216121,1.64035125,68656.530162929,67968.31538957849,68367.6089680528,-0.0033112952331376677,-0.0013232736350846652,67968.31538957849,69509.29502485524,66427.33575430175,54.56407610454032,0,4.72676317,0.99821682,0
2024-05-25 00:00:00,68527.67774073,68681.64606061,68494.43765925,68552.54442635,321.21194376008197,401.64314236,0.91947936,7.7810945,0.00087566,0.00177987,3.0734303,68725.520820384,68009.559834093,68355.9488905932,-0.0003271594678829759,-0.0033112952331376677,68009.559834093,69564.70724192672,66454.41242625928,54.16575041950794,0,2.5577735,0.98915084,1
2024-05-25 01:00:00,68613.4530317,68703.50976747,68519.72578085,68521.73387103,302.7786997316319,-102.54365483,0.98608797,3.30001765,0.00091186,0.00173565,2.14422838,68754.96664321501,68076.8109501645,68344.9748578632,0.001251688278341101,-0.0003271594678829759,68076.8109501645,69613.22898532337,66540.39291500562,55.50368482540713,0,7.7810945,0.91947936,1
2024-05-25 02:00:00,68805.23125927,68841.01567077,68590.3539171,68664.60242078,365.7332718867887,-6.852556490000012,0.99629043,2.70595003,0.00036676,0.00162557,1.66068819,68797.097123277,68172.0686021945,68331.5710485356,0.002795052851827684,0.001251688278341101,68172.0686021945,69635.81812197031,66708.31908241869,58.42575632211067,0,3.30001765,0.98608797,0
2024-05-25 03:00:00,68743.91737608,68924.53094896,68634.38835615,68789.17232966,283.73172660209883,-160.62956931,0.71885881,5.83494533,0.00095733,0.00148793,4.42819122,68781.569994014,68251.49065444,68317.2022739956,-0.0008911224054891642,0.002795052851827684,68251.49065444,69654.08723492835,66848.89407395165,57.13392719541268,0,2.70595003,0.99629043,1
2024-05-25 04:00:00,68770.05018924,68813.37128141,68670.19075446,68731.63291408,277.6618967810475,134.86433248,0.99029824,5.42150566,0.00029012,0.00143608,3.51403483,68762.72555379401,68331.813291093,68302.9068617462,0.000380147279315457,-0.0008911224054891642,68331.813291093,69653.76753882607,67009.85904335993,57.56459372267924,0,5.83494533,0.71885881,0
2024-05-25 05:00:00,68702.67082714,68819.81911027,68675.20681297,68756.80183129,201.0167278142006,-171.2261821,0.9640721,1.24820329,0.00011467,0.00082315,0.43076293,68719.681690633,68399.3870009725,68288.3917403886,-0.0009797777072227953,0.000380147279315457,68399.3870009725,69646.32232255793,67152.45167938709,56.002313956280936,0,5.42150566,0.99029824,0
2024-05-25 06:00:00,68649.80695569,68741.62139549,68616.03568268,68691.80632128,347.02016339635156,-209.9133403,0.99415916,3.98135482,0.00037465,0.00055586,2.29815406,68700.974107839,68464.2952893385,68270.5157820876,-0.0007694587534013975,-0.0009797777072227953,68464.2952893385,69612.85995011756,67315.73062855942,54.74692063436372,0,1.24820329,0.9640721,1
2024-05-25 07:00:00,68739.05273178,68819.59241093,68613.42712695,68705.99428135,240.49087720704915,-133.28454525,0.86944516,1.38843661,0.00027128,0.00046952,0.92506045,68687.981298583,68533.99746818849,68256.0477462204,0.0013000149606772204,-0.0007694587534013975,68533.99746818849,69559.12657752966,67508.86835884732,56.51901405881393,0,3.98135482,0.99415916,1
2024-05-25 08:00:00,68883.14104734,69063.54124375,68726.58950422,68772.33098854,494.717681900987,-86.51493500000001,0.97527487,2.49157036,0.0009646,0.00047706,1.16768908,68698.510571543,68602.88083037951,68242.7351041768,0.0020961638229470836,0.0013000149606772204,68602.88083037951,69516.04398404213,67689.71767671689,59.290782875768336,0,1.38843661,0.86944516,1
2024-05-25 09:00:00,69086.18601047,69183.68086964,68836.23683554,68866.72677886,402.33741610062776,361.44617122,0.99150252,7.94405333,0.00905821,0.00171869,5.77570979,68752.118716944,68704.3244399365,68229.933986505,0.002947672827382508,0.0020961638229470836,68704.3244399365,69284.67975447598,68123.96912539704,62.881612972981394,0,2.49157036,0.97527487,1
2024-05-25 10:00:00,69384.43899482,69469.06698423,69011.34512606,69078.72799829,630.7690695534143,-6.608552980000013,0.99222792,2.70819285,0.00076352,0.00169101,1.5023955,68837.794842353,68781.6578313685,68223.93947020061,0.004317114629902807,0.002947672827382508,68781.6578313685,69282.58130397556,68280.73435876145,67.42669010619818,0,7.94405333,0.99150252,0
2024-05-25 11:00:00,69099.30071735,69618.84587735,69098.82497257,69410.7660677,858.0139659117558,-386.17055382,0.79153555,4.21146587,0.00030611,0.00169329,2.37624011,68886.379610918,68820.6731270665,68213.27439262239,-0.004109542162491042,0.004317114629902807,68820.6731270665,69290.45170991273,68350.89454422028,59.877949704846074,0,2.70819285,0.99222792,1
2024-05-25 12:00:00,69114.5477904,69302.65451451,69023.38809068,69099.81105693,745.4935926000497,241.88584064,0.99839731,3.9399843,0.00025195,0.0017129,2.77997232,68917.311264031,68857.204193654,68204.9715969824,0.0002206545202587673,-0.004109542162491042,68857.204193654,69296.63226552062,68417.77612178739,60.134959985726326,0,4.21146587,0.79153555,0
2024-05-25 13:00:00,69026.81798789,69231.69742087,68871.71034696,69108.72160912,694.565083889265,-92.89884015,0.99234341,7.02938565,0.00054874,0.00173777,4.50035406,68945.601325212,68863.585659613,68185.9738701904,-0.0012693391668575638,0.0002206545202587673,68863.585659613,69309.24367696184,68417.92764226417,57.8391566416853,0,3.9399843,0.99839731,0
2024-05-25 14:00:00,69020.49149378,69101.83833432,68937.62426808,69026.78547029,424.1647973986433,-33.88663086,0.96097083,4.24976117,0.00038159,0.00175353,3.06489857,68970.645455666,68866.68550473,68178.0625768782,-9.165269810207377e-05,-0.0012693391668575638,68866.68550473,69315.97081548587,68417.40019397414,57.668176953813536,0,7.02938565,0.99234341,0
2024-05-25 15:00:00,68932.95674443,69206.01885723,68845.34036096,69017.10198579,469.6404572501791,346.09340807999996,0.9963927,4.17494107,0.00072044,0.00171865,2.66969702,68993.674047395,68856.677869014,68196.7503356066,-0.0012682429153361152,-9.165269810207377e-05,68856.677869014,69289.5943501225,68423.76138790551,55.23518620094353,0,4.24976117,0.96097083,1
2024-05-25 16:00:00,68937.2460395,69046.80260211,68860.70866681,68938.03982019,365.1643381281567,84.75691545999999,0.9828005,3.96696178,0.00052928,0.00050023,2.10364904,69022.417955776,68861.69603180749,68221.18699247419,6.222415623180488e-05,-0.0012682429153361152,68861.69603180749,69295.97098078181,68427.42108283316,55.33462716216098,0,4.17494107,0.9963927,1
2024-05-25 17:00:00,69064.81611017,69095.90441929,68926.10570346,68938.37015949,193.17186599333937,-244.44559211,0.86050206,3.99768498,0.00192845,0.00066665,1.80646059,69054.994293615,68871.487796099,68241.69935588179,0.0018505246147619836,6.222415623180488e-05,68871.487796099,69315.18330543645,68427.79228676154,58.30148461348578,0,3.96696178,0.9828005,1
2024-05-25 18:00:00,69204.84133703,69234.76819369,69049.70048403,69056.01768053,287.48300428955525,-77.41623719,0.98344408,4.28634279,0.00429924,0.0012371,2.56061586,69087.16432258401,68892.8374470635,68270.04647826661,0.0020274466037328853,0.0018505246147619836,68892.8374470635,69358.12788905643,68427.54700507058,61.33720090708258,0,3.99768498,0.86050206,0
2024-05-25 19:00:00,69153.46635903,69259.47816937,69110.76131701,69197.96626447,197.89257216139012,206.6150418,0.99716498,3.35330978,0.0003325,0.00124861,2.57029896,69093.89235744,68923.005537192,68301.0088874146,-0.0007423610401734448,0.0020274466037328853,68923.005537192,69372.70988460936,68473.30118977465,59.622145188695725,0,4.28634279,0.98344408,0
2024-05-25 20:00:00,69098.40408096,69218.76305129,69068.52388083,69147.89173555,146.9241835937211,-130.54058772000002,0.69740887,0.61639879,0.00800518,0.00231381,0.51731341,69065.288866054,68951.54185420349,68335.8616259442,-0.0007962330880730839,-0.0007423610401734448,68951.54185420349,69366.72872529135,68536.35498311563,57.75810851428382,0,3.35330978,0.99716498,1
2024-05-25 21:00:00,69140.81082152,69170.64204,69048.58994181,69103.63999711,176.2320996257234,77.00132402000001,0.99557697,4.48973832,0.00518446,0.00299994,2.74603027,69069.43987647099,68977.9097436945,68376.260834682,0.0006137151953657938,-0.0007962330880730839,68977.9097436945,69368.97281124265,68586.84667614635,58.825779982705086,0,0.61639879,0.69740887,0
2024-05-25 22:00:00,69120.34878133,69160.14458115,69047.4485862,69137.57536824,175.17485633897388,5.733971679999996,0.98818355,3.2829911,0.0013911,0.00309574,1.67242906,69070.019975564,68993.66561979751,68403.38448837261,-0.0002959473565160575,0.0006137151953657938,68993.66561979751,69380.80767209594,68606.52356749908,58.06318514672851,0,4.48973832,0.99557697,1
2024-05-25 23:00:00,69290.59107355,69352.40821864,69133.68655507,69134.03372359,433.3371476815365,-152.01481944,0.94658925,3.75144314,0.00026236,0.00305761,2.38764102,69096.39728413001,69020.99930467099,68430.1852561674,0.002462983697587795,-0.0002959473565160575,69020.99930467099,69411.07973750927,68630.9188718327,62.427350482116566,0,3.2829911,0.98818355,0
2024-05-26 00:00:00,69150.00008929,69316.74655047,69135.69208053,69291.95906989,228.17621993115733,230.48910507999997,0.98304607,4.18392404,0.00023832,0.00281617,2.2629672,69109.348143681,69039.9967996735,68459.95158159701,-0.002029005411582685,0.002462983697587795,69039.9967996735,69415.3480546657,68664.64554468132,57.13907963172869,0,3.75144314,0.94658925,1
2024-05-26 01:00:00,69150.98201413,69258.42439344,69037.44796559,69149.01298339,267.46722746492014,-156.30499672,0.87652773,4.24894782,0.00043822,0.00226459,2.6590528,69131.150670651,69062.412359023,68483.927424016,1.419992536133563e-05,-0.002029005411582685,69062.412359023,69405.06468919803,68719.76002884797,57.16637123906631,0,4.18392404,0.98304607,0
2024-05-26 02:00:00,68892.85054826,69212.91790792,68819.99793748,69183.99238421,423.96475668101976,129.60233641,0.99697589,2.24841614,0.00031726,0.00226241,1.07185821,69126.711121527,69074.5645386515,68505.1163228766,-0.0037328676810005623,1.419992536133563e-05,69074.5645386515,69369.52391906404,68779.60515823895,48.43513872041649,0,4.24894782,0.87652773,1
2024-05-26 03:00:00,69073.95969758,69134.15257248,68875.85057216,68890.33685205,405.9284890631029,-222.03326143,0.99235942,1.4959166,0.00262442,0.00149373,0.82243092,69127.625480268,69091.3098869415,68532.08754536259,0.0026288526005049384,-0.0037328676810005623,69091.3098869415,69340.5525211837,68842.0672526993,53.770218253932796,0,2.24841614,0.99697589,0
2024-05-26 04:00:00,68977.44566667,69066.07432092,68922.03409919,69066.07432092,206.1646677068518,-222.60206365999997,0.99679183,4.69690648,0.00196113,0.00103326,3.13769196,69104.885913232,69096.025117908,68552.1360738416,-0.0013972563804443006,0.0026288526005049384,69096.025117908,69331.89533545841,68860.15490035758,50.75642919113152,0,1.4959166,0.99235942,1
2024-05-26 05:00:00,69137.86297107,69149.13550225,68914.33031438,68963.28195721,181.02112237985244,-358.98254757999996,0.98880703,5.53549862,0.00046931,0.00090157,2.5489205,69103.32557443599,69098.60896593801,68577.1934855954,0.0023256486645679697,-0.0013972563804443006,69098.60896593801,69335.15658227006,68862.06134960595,55.24640897285124,0,4.69690648,0.99679183,0
2024-05-26 06:00:00,69103.85882393,69195.72548934,69025.37240574,69118.44324415,180.36813559947004,501.83396737,0.99684616,2.42813816,0.00054139,0.00094144,1.47601686,69103.871048733,69084.5799573935,68605.2148850652,-0.000491831041324331,0.0023256486645679697,69084.5799573935,69279.34171428323,68889.81820050375,54.119944380468866,0,5.53549862,0.98880703,1
2024-05-26 07:00:00,69337.42254721,69421.19426435,69080.27385956,69101.50953139,383.7762163392836,-65.15565753,0.9913971,4.15568521,0.00326962,0.00137448,3.00559713,69123.532221302,69096.48604888651,68646.594721804,0.003379894079071466,-0.000491831041324331,69096.48604888651,69321.76026700433,68871.21183076869,60.13287984552826,0,2.42813816,0.99684616,0
2024-05-26 08:00:00,69158.79860169,69546.63175496,69042.78678329,69311.55217847,508.4836248074299,80.95007037999999,0.99537528,1.83101146,0.00070805,0.00141303,1.02749524,69127.377203338,69098.698589451,68691.7691294644,-0.002576154967375288,0.003379894079071466,69098.698589451,69325.58319699702,68871.81398190498,54.274501426987094,0,4.15568521,0.9913971,0
2024-05-26 09:00:00,69086.96401562,69237.12845308,68960.14030744,69152.39779803,324.0768689842039,-99.10134698,0.96277118,4.28823721,0.00103306,0.00151528,3.03540069,69107.014497545,69101.7058908375,68730.3988831534,-0.0010386904851212853,-0.002576154967375288,69101.7058908375,69326.16030375955,68877.25147791546,52.0771902668826,0,1.83101146,0.99537528,1
2024-05-26 10:00:00,69209.25986415,69233.4966291,69059.55103513,69062.47167094,231.7934905168428,353.70131512,0.99953599,4.03749037,0.00035194,0.00119064,2.83686012,69112.940475031,69111.144309356,68771.31213131279,0.0017701725683347824,-0.0010386904851212853,69111.144309356,69337.08998309389,68885.1986356181,55.38853934772834,0,4.28823721,0.96277118,0
2024-05-26 11:00:00,69128.98622679,69268.8105169,69022.23491905,69182.2604673,313.2025792932174,-144.4001521,0.9902212,2.4425496,0.00479872,0.00159601,1.3298705,69110.74089629701,69120.945783474,68806.8679232576,-0.0011598684557175831,0.0017701725683347824,69120.945783474,69330.77805903055,68911.11350791746,52.80914501977799,0,4.03749037,0.99953599,0
2024-05-26 12:00:00,68988.25863103,69192.84457518,68907.43141026,69101.53171238,398.40846468508585,-21.367930510000008,0.99685661,9.18384035,0.00153627,0.00174844,7.52682291,69120.281704574,69123.4964130505,68839.6002721108,-0.0020357248592989263,-0.0011598684557175831,69123.4964130505,69325.00164015926,68921.99118594173,48.54137587478629,0,2.4425496,0.9902212,1
2024-05-26 13:00:00,69136.80300293,69137.19092033,68947.96144277,68963.96629191,461.94196400717374,-379.64901399,0.97284484,5.84366665,0.01219972,0.00341391,4.52495146,69126.566035109,69127.0957576885,68875.43614907381,0.002153183380007695,-0.0020357248592989263,69127.0957576885,69326.75086840872,68927.44064696827,52.87092175140489,0,9.18384035,0.99685661,1
2024-05-26 14:00:00,69282.01276973,69336.82358617,69014.5992501,69168.02601309,444.0782248763123,438.63223772,0.9924971,9.01680614,0.00171651,0.00319204,7.19984186,69157.022745415,69130.9543293235,68910.96692839799,0.002100325159580363,0.002153183380007695,69130.9543293235,69339.71125641227,68922.19740223474,56.70569150104163,0,5.84366665,0.97284484,0
2024-05-26 15:00:00,68842.4359842,69375.77177846,68662.28692816,69240.66974074,898.9363598003133,-367.49011578,0.98879452,8.12291609,0.00136131,0.00328536,6.04222986,69127.480046728,69115.402810582,68946.6693716954,-0.006344746175187099,0.002100325159580363,69115.402810582,69360.30943453823,68870.49618662578,44.81737482062244,0,9.01680614,0.9924971,0
2024-05-26 16:00:00,68805.06921314,68955.52989765,68682.06454968,68821.10839339,567.3085441294702,134.46485239,0.99240609,5.97396338,0.00102049,0.00328357,2.7861481,69097.601085649,69100.736067191,68966.0153326346,-0.000542786880298296,-0.006344746175187099,69100.736067191,69382.31700865595,68819.15512572604,43.97341949315399,0,8.12291609,0.98879452,0
2024-05-26 17:00:00,68778.70946932,68902.2656598,68713.15010173,68764.51529215,254.3336167471136,-121.15110786,0.97065369,3.34382766,0.00014606,0.00325415,1.57541095,69041.72977786,69082.63099958099,68975.2096259532,-0.0003831075838081066,-0.000542786880298296,69082.63099958099,69397.91080869663,68767.35119046534,43.35321536100171,0,5.97396338,0.99240609,1
2024-05-26 18:00:00,68782.49129616,68808.33954128,68692.21074624,68755.6344647,201.58320723161535,363.54690723,0.98273776,4.82680654,0.00030468,0.00261215,2.67853291,69004.099047307,69065.73812532249,68983.1809227034,5.498542890935987e-05,-0.0003831075838081066,69065.73812532249,69407.59382808126,68723.88242256372,43.476389475758076,0,3.34382766,0.97065369,1
2024-05-26 19:00:00,68899.13682334,68900.55814792,68761.11180743,68762.98435735,184.453969615069,-140.05118912999998,0.79121748,3.42517407,0.00039356,0.0024489,1.88835639,68985.316328079,69046.165412812,68983.179885796,0.001695860748598843,5.498542890935987e-05,69046.165412812,69378.50816586628,68713.82265975772,47.28387940042476,0,4.82680654,0.98273776,0
2024-05-26 20:00:00,68732.02315004,68886.03285251,68670.74080011,68851.06015668,160.35371145310094,27.229645749999996,0.98852251,3.72889244,0.00062096,0.0007948,1.71098901,68937.592656668,69025.26656584951,68978.650456968,-0.00242548282902999,0.001695860748598843,69025.26656584951,69381.80373783778,68668.72939386124,42.83234904592489,-1,3.42517407,0.79121748,0
2024-05-26 21:00:00,68515.27362226,68742.01126403,68140.81965667,68738.55538824,1218.1836987253726,-62.24467774,0.7812948,2.73883053,0.00044217,0.00061275,1.06383817,68876.221396215,68993.481146256,68966.29374023821,-0.0031535449976036745,-0.00242548282902999,68993.481146256,69410.96641404388,68575.99587846812,37.85447074698208,0,3.72889244,0.98852251,1
2024-05-26 22:00:00,68537.94072807,68683.42428248,68434.22553506,68494.24149261,359.80355071729815,-164.86771499000002,0.99631673,4.48134235,0.00453577,0.00106624,2.95874513,68831.189605919,68975.7356552465,68960.314899127,0.0003308328874953581,-0.0031535449976036745,68975.7356552465,69438.9029577965,68512.56835269651,38.65736327548181,0,2.73883053,0.7812948,0
2024-05-26 23:00:00,68498.94240883,68605.30708358,68322.28374956,68600.556276,431.7985706216032,99.84032503,0.99884749,3.76525033,0.00152254,0.00113796,2.21679588,68767.403546509,68946.984790809,68952.9141308168,-0.0005690033698958485,0.0003308328874953581,68946.984790809,69453.80986318289,68440.15971843511,37.75362904680493,0,4.48134235,0.99631673,1
2024-05-27 00:00:00,68803.51792301,68809.59065209,68442.07943956,68476.79815375,313.23348011624466,-98.98000193,0.99555242,5.95102455,0.00099682,0.0012595,3.76575676,68719.554061837,68938.288403626,68953.42752292221,0.0044464265208967735,-0.0005690033698958485,68938.288403626,69448.86757747187,68427.70922978011,47.98179260151397,0,3.76525033,0.99884749,1
2024-05-27 01:00:00,69059.75935319,69281.35923764,68704.4774952,68780.16805101,633.6676163294613,-170.46152515,0.96425935,4.35462692,0.00432007,0.00183313,3.29588386,68741.286398736,68934.383222732,68963.6206188568,0.0037242489616116092,0.0044464265208967735,68934.383222732,69439.70289549696,68429.06354996703,54.72249511007978,0,5.95102455,0.99555242,1
2024-05-27 02:00:00,69087.38547721,69285.06235503,69003.03574825,69049.12786253,574.0259094515637,124.21087935999998,0.99729937,4.78013625,0.00073699,0.00188219,3.2734201,68769.518025143,68933.559555396,68974.81477358639,0.00040003215010808724,0.0037242489616116092,68933.559555396,69437.76857792784,68429.35053286416,55.39361802641406,0,4.35462692,0.96425935,0
2024-05-27 03:00:00,68878.05297518,69195.31430699,68794.19943768,69076.03635725,552.1145651979066,-135.33837429000002,0.98108071,6.71494613,0.0178589,0.00434475,4.18449018,68779.452375729,68910.5910767945,68980.106772456,-0.003029967056707439,0.00040003215010808724,68910.5910767945,69377.83420104724,68443.34795254176,49.41648620027282,0,4.78013625,0.99729937,0
2024-05-27 04:00:00,68810.39633502,68914.79100644,68745.35649448,68844.41346959,420.64541813454093,-231.98536558,0.97744959,2.71125672,0.00430358,0.00489638,1.6203348,68782.242879615,68893.170963461,68980.210073971,-0.0009822670246555365,-0.003029967056707439,68893.170963461,69347.24363453107,68439.09829239093,47.62772889214964,0,6.71494613,0.98108071,0
2024-05-27 05:00:00,68512.62961509,68786.0623903,68297.53122028,68780.69733738,630.5239873677,642.35281692,0.99920005,3.20218621,0.00794587,0.00538354,2.04635531,68743.59215879001,68864.4542434345,68975.5843187512,-0.0043273507462485705,-0.0009822670246555365,68864.4542434345,69339.10146444988,68389.80702241913,40.65306522188501,0,2.71125672,0.97744959,0
2024-05-27 06:00:00,68392.40735853,68596.83528986,68360.69200412,68499.54211166,452.3556365513638,-237.75863976,0.99606876,4.83890184,0.0040024,0.0057378,2.65546881,68709.63057963901,68823.6116181535,68968.031462137,-0.0017547459094099382,-0.0043273507462485705,68823.6116181535,69313.66046011409,68333.56277619292,38.21950626940633,0,3.20218621,0.99920005,1
2024-05-27 07:00:00,68645.32154739,68704.487792,68308.63667163,68372.90975997,511.58247743982696,-196.2346949,0.99214244,3.52831308,0.00297999,0.00602111,2.04750658,68722.635372152,68799.4283841835,68966.88447654199,0.003697986350066129,-0.0017547459094099382,68799.4283841835,69273.50132822344,68325.35544014355,45.59753220822723,0,4.83890184,0.99606876,0
2024-05-27 08:00:00,68597.30032255,68888.53013159,68500.1911588,68622.79912375,497.19140535067254,-102.85867628,0.99743717,0.13537291,0.00028803,0.00544511,0.08010852,68728.57133159999,68779.88046875951,68965.8343438792,-0.0006995556835851513,0.003697986350066129,68779.88046875951,69253.41054083584,68306.35039668318,44.51061339934409,0,3.52831308,0.99214244,0
2024-05-27 09:00:00,68578.87964438,68644.01220431,68393.28322766,68575.17944468,416.3221826982151,-308.35028965000004,0.95025234,11.00647143,0.01169657,0.00701076,6.91912179,68736.565055155,68751.984300832,68962.63088213121,-0.00026853357323664007,-0.0006995556835851513,68751.984300832,69202.13975370408,68301.82884795993,44.076582405090846,0,0.13537291,0.99743717,0
2024-05-27 10:00:00,68555.23200057,68582.84168997,68380.76704497,68566.73780817,412.58718586869657,-688.44080057,0.90828873,13.2303808,0.01256446,0.00625441,8.79512791,68711.736462911,68715.645262374,68956.0727011958,-0.0003448240031423966,-0.00026853357323664007,68715.645262374,69097.85778284138,68333.43274190662,43.490287145067505,0,11.00647143,0.95025234,0
2024-05-27 11:00:00,68423.68490721,68637.87021943,68215.96820752,68519.96884663,619.9159128786521,-72.26146944999999,0.99357254,6.59390669,0.00127418,0.00582164,5.03268873,68648.129018313,68694.7077085245,68942.82267913061,-0.0019188483434627868,-0.0003448240031423966,68694.7077085245,69093.20694313565,68296.20847391334,40.28046471854789,0,13.2303808,0.90828873,1
2024-05-27 12:00:00,68606.45949355,68615.5483932,68335.71671087,68394.54109026,495.8021675878688,-169.13551507,0.99618166,1.62477368,0.0005595,0.00476645,0.75054269,68600.036419947,68684.777222545,68927.2630891052,0.0026712181109196376,-0.0019188483434627868,68684.777222545,69081.59179799922,68287.96264709078,46.2197081155922,0,6.59390669,0.99357254,1
2024-05-27 13:00:00,68892.67197423,69024.44471258,68571.32428572,68580.81985803,703.0650970544067,-137.54445361,0.7603483,10.51103997,0.01091489,0.00575395,7.68626463,68601.498319852,68690.4753477905,68923.1305142428,0.004171800772009071,0.0026712181109196376,68690.4753477905,69096.1433927443,68284.8073028367,53.9439952099292,0,1.62477368,0.99618166,1
2024-05-27 14:00:00,69495.39801764,69495.4624476,68807.38841862,68893.24155012,1486.6365434969289,2351.0472271900003,0.93723479,12.21236208,0.00929404,0.00665595,4.47294762,68669.99848811401,68726.1206838645,68930.7475187876,0.008748768572010679,0.004171800772009071,68726.1206838645,69268.18553584321,68184.0558318858,65.25976448079737,0,10.51103997,0.7603483,1
2024-05-27 15:00:00,70346.48235414,70468.98859679,69439.03717546,69443.54478108,3255.7663444215823,-322.06763297,0.98350584,3.69830156,0.00572493,0.00743265,2.95702345,68853.383762019,68798.4879604045,68957.1408061126,0.01224662870891069,0.008748768572010679,68798.4879604045,69703.05064584904,67893.92527495995,74.70907085799442,0,12.21236208,0.93723479,0
2024-05-27 16:00:00,70129.72746407,70632.57796994,70094.4852784,70313.40160279,2016.9125793454616,-157.23701592000003,0.96121301,4.04426576,0.00753122,0.0068376,1.62320139,69027.115772573,68868.37317610599,68979.32552551839,-0.0030812470334877773,0.01224662870891069,68868.37317610599,69949.96187350767,67786.78447870431,69.52257527052132,1,3.69830156,0.98350584,1
2024-05-27 17:00:00,70152.53577287,70320.20756679,69951.43887905,70093.64605611,955.6503963986976,-83.60898872000001,0.97911998,4.70169053,0.00861115,0.00627284,2.71244974,69177.83719512101,68950.2362836365,69003.7171060872,0.00032523025006314654,-0.0030812470334877773,68950.2362836365,70159.59234862655,67740.88021864646,69.760469868171,0,4.04426576,0.96121301,0
2024-05-27 18:00:00,69937.60356398,70211.37329201,69828.7412211,70117.24426011,811.6132530786855,-201.72498058,0.85988894,1.330949,0.00142959,0.00629505,0.96635383,69311.86751926401,69020.219425432,69023.7242565768,-0.00306378388923656,0.00032523025006314654,69020.219425432,70289.61867456736,67750.82017629665,64.64009890781776,0,4.70169053,0.97911998,0
2024-05-27 19:00:00,69223.40502609,70061.22992095,69016.48837639,69919.51786062,1466.7643739791151,654.1068015799999,0.96501282,9.94511675,0.00640794,0.00713054,4.42239945,69376.32005743499,69056.442556295,69026.8960348952,-0.010211938949790333,-0.00306378388923656,69056.442556295,70304.37482598104,67808.51028660897,51.193584877274915,0,1.330949,0.85988894,1
2024-05-27 20:00:00,69613.7286351,69713.34814596,69113.79155172,69199.50661048,756.7679613217128,-24.20698603000001,0.99610125,5.83378839,0.00411991,0.00615983,3.96967707,69482.16972088799,69096.9530918995,69035.0737808566,0.005638607474782287,-0.010211938949790333,69096.9530918995,70362.78885448948,67831.11732930952,56.51729934090073,0,9.94511675,0.96501282,1
2024-05-27 21:00:00,69770.81832771,69821.50574695,69510.80353926,69634.95386579,393.4606196122067,544.09910241,0.98762379,2.83572468,0.00566013,0.0056407,1.60714464,69616.883062938,69132.5060406255,69047.4208202302,0.002256590699708738,0.005638607474782287,69132.5060406255,70433.4001933138,67831.61188793721,58.48021005223092,0,5.83378839,0.99610125,0
2024-05-27 22:00:00,69533.93316054,69737.03533492,69489.51439742,69733.71772192,453.13012550935366,133.64162464999998,0.99381622,4.56562449,0.00157762,0.00504822,1.70859324,69709.630429637,69154.83342479201,69056.1314018218,-0.0033951897490634986,0.002256590699708738,69154.83342479201,70467.73973956842,67841.9271100156,54.48588927099736,0,2.83572468,0.98762379,0
